N_unmapped	353583	353583	353583
N_multimapping	525422	525422	525422
N_noFeature	1092691	9240067	1120754
N_ambiguous	50110	83	22199
Soltu.DM.01G000010.v6.1	81	0	81
Soltu.DM.01G000030.v6.1	52	0	52
Soltu.DM.01G000040.v6.1	65	0	65
Soltu.DM.01G000050.v6.1	66	0	66
Soltu.DM.01G000060.v6.1	305	0	305
Soltu.DM.01G000090.v6.1	7	0	7
Soltu.DM.01G000100.v6.1	25	0	25
Soltu.DM.01G000120.v6.1	151	0	151
Soltu.DM.01G000140.v6.1	10	0	10
Soltu.DM.01G000160.v6.1	351	0	351
Soltu.DM.01G000170.v6.1	377	1	376
Soltu.DM.01G000220.v6.1	12	0	12
Soltu.DM.01G000230.v6.1	0	0	0
Soltu.DM.01G000240.v6.1	3	0	3
Soltu.DM.01G000250.v6.1	9	0	9
Soltu.DM.01G000290.v6.1	615	0	615
Soltu.DM.01G000300.v6.1	300	0	300
Soltu.DM.01G000330.v6.1	2	1	1
Soltu.DM.01G000350.v6.1	974	0	974
Soltu.DM.01G000360.v6.1	128	0	128
Soltu.DM.01G000380.v6.1	108	0	108
Soltu.DM.01G000390.v6.1	17	0	17
Soltu.DM.01G000400.v6.1	0	0	0
Soltu.DM.01G000460.v6.1	19	0	19
Soltu.DM.01G000490.v6.1	23	0	23
Soltu.DM.01G000510.v6.1	228	0	228
Soltu.DM.01G000520.v6.1	131	0	131
Soltu.DM.01G000530.v6.1	3	0	3
Soltu.DM.01G000570.v6.1	4	0	4
Soltu.DM.01G000600.v6.1	0	0	0
Soltu.DM.01G000610.v6.1	0	0	0
Soltu.DM.01G000630.v6.1	0	0	0
Soltu.DM.01G000640.v6.1	0	0	0
Soltu.DM.01G000660.v6.1	8	2	6
Soltu.DM.01G000670.v6.1	75	0	75
Soltu.DM.01G000690.v6.1	0	0	0
Soltu.DM.01G000700.v6.1	5	0	5
Soltu.DM.01G000710.v6.1	96	0	96
Soltu.DM.01G000750.v6.1	109	0	109
Soltu.DM.01G000760.v6.1	1412	0	1412
Soltu.DM.01G000770.v6.1	64	0	64
Soltu.DM.01G000780.v6.1	10	0	10
Soltu.DM.01G000790.v6.1	189	0	189
Soltu.DM.01G000800.v6.1	146	2	144
Soltu.DM.01G000830.v6.1	0	0	0
Soltu.DM.01G000840.v6.1	1	0	1
Soltu.DM.01G000850.v6.1	21	0	21
Soltu.DM.01G000860.v6.1	0	0	0
Soltu.DM.01G000880.v6.1	958	0	958
Soltu.DM.01G000910.v6.1	136	0	136
Soltu.DM.01G000930.v6.1	876	1	875
Soltu.DM.01G000940.v6.1	500	0	500
Soltu.DM.01G000950.v6.1	71	0	71
Soltu.DM.01G000970.v6.1	277	0	277
Soltu.DM.01G000990.v6.1	3860	0	3860
Soltu.DM.01G001020.v6.1	13	0	13
Soltu.DM.01G001040.v6.1	10	0	10
Soltu.DM.01G001060.v6.1	17	0	17
Soltu.DM.01G001080.v6.1	5	0	5
Soltu.DM.01G001090.v6.1	0	0	0
Soltu.DM.01G001100.v6.1	72	0	72
Soltu.DM.01G001160.v6.1	22	0	22
Soltu.DM.01G001200.v6.1	22	0	22
Soltu.DM.01G001210.v6.1	10	0	10
Soltu.DM.01G001220.v6.1	124	0	124
Soltu.DM.01G001330.v6.1	45	0	45
Soltu.DM.01G001340.v6.1	234	0	234
Soltu.DM.01G001350.v6.1	708	0	708
Soltu.DM.01G001360.v6.1	103	0	103
Soltu.DM.01G001370.v6.1	69	0	69
Soltu.DM.01G001450.v6.1	30	0	30
Soltu.DM.01G001460.v6.1	73	0	73
Soltu.DM.01G001470.v6.1	58	2	56
Soltu.DM.01G001480.v6.1	17	0	17
Soltu.DM.01G001500.v6.1	317	0	317
Soltu.DM.01G001520.v6.1	154	0	154
Soltu.DM.01G001530.v6.1	66	0	66
Soltu.DM.01G001540.v6.1	21	0	21
Soltu.DM.01G001550.v6.1	259	0	259
Soltu.DM.01G001560.v6.1	60	0	60
Soltu.DM.01G001570.v6.1	299	4	295
Soltu.DM.01G001580.v6.1	245	0	245
Soltu.DM.01G001590.v6.1	109	0	109
Soltu.DM.01G001600.v6.1	0	0	0
Soltu.DM.01G001610.v6.1	23	0	23
Soltu.DM.01G001620.v6.1	21	0	21
Soltu.DM.01G001640.v6.1	206	0	206
Soltu.DM.01G001650.v6.1	975	4	971
Soltu.DM.01G001660.v6.1	274	0	274
Soltu.DM.01G001670.v6.1	13	0	13
Soltu.DM.01G001680.v6.1	98	0	98
Soltu.DM.01G001690.v6.1	1400	0	1400
Soltu.DM.01G001730.v6.1	21	0	21
Soltu.DM.01G001760.v6.1	6	0	6
Soltu.DM.01G001770.v6.1	16	0	16
Soltu.DM.01G001790.v6.1	181	0	182
Soltu.DM.01G001800.v6.1	0	0	0
Soltu.DM.01G001810.v6.1	33	0	33
Soltu.DM.01G001820.v6.1	67	0	67
Soltu.DM.01G001830.v6.1	1219	2	1217
Soltu.DM.01G001850.v6.1	244	0	244
Soltu.DM.01G001860.v6.1	0	0	0
Soltu.DM.01G001870.v6.1	3	0	3
Soltu.DM.01G001880.v6.1	25	0	25
Soltu.DM.01G001890.v6.1	227	0	227
Soltu.DM.01G001900.v6.1	158	0	158
Soltu.DM.01G001910.v6.1	437	0	437
Soltu.DM.01G001920.v6.1	191	1	191
Soltu.DM.01G001930.v6.1	53	1	52
Soltu.DM.01G001940.v6.1	1	0	1
Soltu.DM.01G001950.v6.1	578	0	578
Soltu.DM.01G001970.v6.1	278	0	278
Soltu.DM.01G001980.v6.1	26	0	26
Soltu.DM.01G001990.v6.1	2546	1	2545
Soltu.DM.01G002000.v6.1	0	0	0
Soltu.DM.01G002010.v6.1	13	0	13
Soltu.DM.01G002020.v6.1	2	0	2
Soltu.DM.01G002050.v6.1	50	0	50
Soltu.DM.01G002060.v6.1	121	0	121
Soltu.DM.01G002070.v6.1	116	0	116
Soltu.DM.01G002080.v6.1	1163	1	1162
Soltu.DM.01G002090.v6.1	231	17	214
Soltu.DM.01G002140.v6.1	1039	5	1034
Soltu.DM.01G002150.v6.1	940	7	933
Soltu.DM.01G002180.v6.1	24	0	24
Soltu.DM.01G002190.v6.1	3	0	3
Soltu.DM.01G002210.v6.1	17	0	17
Soltu.DM.01G002220.v6.1	0	0	0
Soltu.DM.01G002230.v6.1	3	0	3
Soltu.DM.01G002240.v6.1	866	0	866
Soltu.DM.01G002270.v6.1	5	0	5
Soltu.DM.01G002280.v6.1	5	0	5
Soltu.DM.01G002290.v6.1	358	206	152
Soltu.DM.01G002310.v6.1	44	0	44
Soltu.DM.01G002330.v6.1	6	6	0
Soltu.DM.01G002340.v6.1	24	0	24
Soltu.DM.01G002350.v6.1	57	0	57
Soltu.DM.01G002360.v6.1	5	0	5
Soltu.DM.01G002370.v6.1	101	0	101
Soltu.DM.01G002380.v6.1	77	0	77
Soltu.DM.01G002390.v6.1	44	0	44
Soltu.DM.01G002400.v6.1	283	4	279
Soltu.DM.01G002430.v6.1	51	0	51
Soltu.DM.01G002470.v6.1	65	0	65
Soltu.DM.01G002490.v6.1	328	0	328
Soltu.DM.01G002500.v6.1	34	0	34
Soltu.DM.01G002510.v6.1	617	2	615
Soltu.DM.01G002520.v6.1	151	0	151
Soltu.DM.01G002530.v6.1	0	0	0
Soltu.DM.01G002540.v6.1	3	0	3
Soltu.DM.01G002550.v6.1	31	0	31
Soltu.DM.01G002560.v6.1	139	0	139
Soltu.DM.01G002580.v6.1	156	0	156
Soltu.DM.01G002590.v6.1	156	0	156
Soltu.DM.01G002600.v6.1	0	0	0
Soltu.DM.01G002610.v6.1	494	0	494
Soltu.DM.01G002650.v6.1	53	0	53
Soltu.DM.01G002660.v6.1	247	0	247
Soltu.DM.01G002670.v6.1	48	0	48
Soltu.DM.01G002680.v6.1	198	0	198
Soltu.DM.01G002690.v6.1	273	0	273
Soltu.DM.01G002710.v6.1	181	0	181
Soltu.DM.01G002720.v6.1	200	0	200
Soltu.DM.01G002830.v6.1	0	0	0
Soltu.DM.01G002840.v6.1	51	0	51
Soltu.DM.01G002850.v6.1	809	3	806
Soltu.DM.01G002900.v6.1	859	0	859
Soltu.DM.01G002910.v6.1	2712	0	2712
Soltu.DM.01G002920.v6.1	115	0	115
Soltu.DM.01G002930.v6.1	384	0	384
Soltu.DM.01G002940.v6.1	15	0	15
Soltu.DM.01G002950.v6.1	340	0	340
Soltu.DM.01G002970.v6.1	110	0	110
Soltu.DM.01G002980.v6.1	20	0	20
Soltu.DM.01G002990.v6.1	13	0	13
Soltu.DM.01G003000.v6.1	81	0	81
Soltu.DM.01G003010.v6.1	8	0	8
Soltu.DM.01G003040.v6.1	1325	0	1325
Soltu.DM.01G003050.v6.1	97	0	97
Soltu.DM.01G003080.v6.1	29	0	29
Soltu.DM.01G003090.v6.1	14	0	14
Soltu.DM.01G003110.v6.1	9	1	8
Soltu.DM.01G003120.v6.1	540	0	540
Soltu.DM.01G003130.v6.1	492	0	492
Soltu.DM.01G003140.v6.1	71	0	71
Soltu.DM.01G003160.v6.1	33	26	7
Soltu.DM.01G003180.v6.1	27	0	27
Soltu.DM.01G003190.v6.1	48	0	48
Soltu.DM.01G003200.v6.1	25	0	25
Soltu.DM.01G003220.v6.1	128	1	127
Soltu.DM.01G003250.v6.1	1808	2	1806
Soltu.DM.01G003260.v6.1	33	0	33
Soltu.DM.01G003270.v6.1	83	0	83
Soltu.DM.01G003280.v6.1	297	0	297
Soltu.DM.01G003290.v6.1	8	0	8
Soltu.DM.01G003300.v6.1	99	1	98
Soltu.DM.01G003320.v6.1	709	0	709
Soltu.DM.01G003330.v6.1	49	0	49
Soltu.DM.01G003350.v6.1	256	0	256
Soltu.DM.01G003360.v6.1	11	0	11
Soltu.DM.01G003420.v6.1	11	0	11
Soltu.DM.01G003430.v6.1	6	0	6
Soltu.DM.01G003440.v6.1	5	0	5
