N_unmapped	913881	913881	913881
N_multimapping	689218	689218	689218
N_noFeature	2825929	18693841	2886966
N_ambiguous	141207	172	38590
Soltu.DM.01G000010.v6.1	204	0	204
Soltu.DM.01G000030.v6.1	19	0	19
Soltu.DM.01G000040.v6.1	52	0	52
Soltu.DM.01G000050.v6.1	421	0	421
Soltu.DM.01G000060.v6.1	1353	0	1353
Soltu.DM.01G000090.v6.1	49	0	49
Soltu.DM.01G000100.v6.1	16	0	16
Soltu.DM.01G000120.v6.1	169	0	169
Soltu.DM.01G000140.v6.1	22	0	22
Soltu.DM.01G000160.v6.1	256	0	256
Soltu.DM.01G000170.v6.1	584	0	584
Soltu.DM.01G000220.v6.1	1652	2	1650
Soltu.DM.01G000230.v6.1	1	0	1
Soltu.DM.01G000240.v6.1	24	0	24
Soltu.DM.01G000250.v6.1	8	0	8
Soltu.DM.01G000290.v6.1	3605	0	3605
Soltu.DM.01G000300.v6.1	380	0	380
Soltu.DM.01G000330.v6.1	28	3	25
Soltu.DM.01G000350.v6.1	882	0	882
Soltu.DM.01G000360.v6.1	430	0	430
Soltu.DM.01G000380.v6.1	317	0	317
Soltu.DM.01G000390.v6.1	25	0	25
Soltu.DM.01G000400.v6.1	0	0	0
Soltu.DM.01G000460.v6.1	4	1	3
Soltu.DM.01G000490.v6.1	323	0	323
Soltu.DM.01G000510.v6.1	93	0	93
Soltu.DM.01G000520.v6.1	412	0	412
Soltu.DM.01G000530.v6.1	27	0	27
Soltu.DM.01G000570.v6.1	27	7	20
Soltu.DM.01G000600.v6.1	0	0	0
Soltu.DM.01G000610.v6.1	0	0	0
Soltu.DM.01G000630.v6.1	2	0	2
Soltu.DM.01G000640.v6.1	0	0	0
Soltu.DM.01G000660.v6.1	38	2	36
Soltu.DM.01G000670.v6.1	112	0	112
Soltu.DM.01G000690.v6.1	0	0	0
Soltu.DM.01G000700.v6.1	24	0	24
Soltu.DM.01G000710.v6.1	676	0	676
Soltu.DM.01G000750.v6.1	245	2	243
Soltu.DM.01G000760.v6.1	922	1	921
Soltu.DM.01G000770.v6.1	72	0	72
Soltu.DM.01G000780.v6.1	6	0	6
Soltu.DM.01G000790.v6.1	425	0	425
Soltu.DM.01G000800.v6.1	164	5	159
Soltu.DM.01G000830.v6.1	0	0	0
Soltu.DM.01G000840.v6.1	0	0	0
Soltu.DM.01G000850.v6.1	2	0	2
Soltu.DM.01G000860.v6.1	0	0	0
Soltu.DM.01G000880.v6.1	423	0	423
Soltu.DM.01G000910.v6.1	145	0	145
Soltu.DM.01G000930.v6.1	119	0	119
Soltu.DM.01G000940.v6.1	10940	1	10939
Soltu.DM.01G000950.v6.1	100	0	100
Soltu.DM.01G000970.v6.1	962	0	962
Soltu.DM.01G000990.v6.1	3270	1	3269
Soltu.DM.01G001020.v6.1	38	1	37
Soltu.DM.01G001040.v6.1	50	3	47
Soltu.DM.01G001060.v6.1	37	0	37
Soltu.DM.01G001080.v6.1	22	0	22
Soltu.DM.01G001090.v6.1	0	0	0
Soltu.DM.01G001100.v6.1	227	1	226
Soltu.DM.01G001160.v6.1	221	0	221
Soltu.DM.01G001200.v6.1	84	0	84
Soltu.DM.01G001210.v6.1	95	0	95
Soltu.DM.01G001220.v6.1	128	2	126
Soltu.DM.01G001330.v6.1	98	0	98
Soltu.DM.01G001340.v6.1	704	0	704
Soltu.DM.01G001350.v6.1	1655	0	1655
Soltu.DM.01G001360.v6.1	94	0	94
Soltu.DM.01G001370.v6.1	250	0	250
Soltu.DM.01G001450.v6.1	79	0	79
