N_unmapped	344385	344385	344385
N_multimapping	353505	353505	353505
N_noFeature	1252166	9573158	1285834
N_ambiguous	38953	106	17088
Soltu.DM.01G000010.v6.1	155	0	155
Soltu.DM.01G000030.v6.1	46	0	46
Soltu.DM.01G000040.v6.1	45	0	45
Soltu.DM.01G000050.v6.1	145	0	145
Soltu.DM.01G000060.v6.1	705	1	704
Soltu.DM.01G000090.v6.1	18	0	18
Soltu.DM.01G000100.v6.1	28	0	28
Soltu.DM.01G000120.v6.1	48	0	48
Soltu.DM.01G000140.v6.1	20	1	19
Soltu.DM.01G000160.v6.1	109	0	109
Soltu.DM.01G000170.v6.1	382	5	377
Soltu.DM.01G000220.v6.1	563	1	562
Soltu.DM.01G000230.v6.1	0	0	0
Soltu.DM.01G000240.v6.1	0	0	0
Soltu.DM.01G000250.v6.1	9	0	9
Soltu.DM.01G000290.v6.1	1431	1	1430
Soltu.DM.01G000300.v6.1	97	0	97
Soltu.DM.01G000330.v6.1	2	0	2
Soltu.DM.01G000350.v6.1	583	0	583
Soltu.DM.01G000360.v6.1	103	0	103
Soltu.DM.01G000380.v6.1	98	0	98
Soltu.DM.01G000390.v6.1	14	0	14
Soltu.DM.01G000400.v6.1	0	0	0
Soltu.DM.01G000460.v6.1	9	1	8
Soltu.DM.01G000490.v6.1	198	0	198
Soltu.DM.01G000510.v6.1	176	1	175
Soltu.DM.01G000520.v6.1	191	0	191
Soltu.DM.01G000530.v6.1	47	0	47
Soltu.DM.01G000570.v6.1	14	1	13
Soltu.DM.01G000600.v6.1	0	0	0
Soltu.DM.01G000610.v6.1	0	0	0
Soltu.DM.01G000630.v6.1	0	0	0
Soltu.DM.01G000640.v6.1	0	0	0
Soltu.DM.01G000660.v6.1	6	0	6
Soltu.DM.01G000670.v6.1	71	0	71
Soltu.DM.01G000690.v6.1	0	0	0
Soltu.DM.01G000700.v6.1	11	0	11
Soltu.DM.01G000710.v6.1	47	0	47
Soltu.DM.01G000750.v6.1	93	0	93
Soltu.DM.01G000760.v6.1	724	0	724
Soltu.DM.01G000770.v6.1	25	0	25
Soltu.DM.01G000780.v6.1	0	0	0
Soltu.DM.01G000790.v6.1	44	0	44
Soltu.DM.01G000800.v6.1	159	1	158
Soltu.DM.01G000830.v6.1	0	0	0
Soltu.DM.01G000840.v6.1	1	0	1
Soltu.DM.01G000850.v6.1	0	0	0
Soltu.DM.01G000860.v6.1	0	0	0
Soltu.DM.01G000880.v6.1	602	0	602
Soltu.DM.01G000910.v6.1	164	0	164
Soltu.DM.01G000930.v6.1	144	0	144
Soltu.DM.01G000940.v6.1	2382	2	2380
Soltu.DM.01G000950.v6.1	37	0	37
Soltu.DM.01G000970.v6.1	458	1	457
Soltu.DM.01G000990.v6.1	2214	1	2213
Soltu.DM.01G001020.v6.1	23	3	20
Soltu.DM.01G001040.v6.1	31	1	30
Soltu.DM.01G001060.v6.1	20	1	19
Soltu.DM.01G001080.v6.1	11	0	11
Soltu.DM.01G001090.v6.1	0	0	0
Soltu.DM.01G001100.v6.1	146	0	146
Soltu.DM.01G001160.v6.1	68	0	68
Soltu.DM.01G001200.v6.1	65	0	65
Soltu.DM.01G001210.v6.1	17	0	17
Soltu.DM.01G001220.v6.1	166	0	166
Soltu.DM.01G001330.v6.1	81	0	81
Soltu.DM.01G001340.v6.1	402	0	402
Soltu.DM.01G001350.v6.1	702	1	701
Soltu.DM.01G001360.v6.1	95	1	94
Soltu.DM.01G001370.v6.1	139	0	139
Soltu.DM.01G001450.v6.1	69	0	69
Soltu.DM.01G001460.v6.1	174	5	169
Soltu.DM.01G001470.v6.1	82	12	70
Soltu.DM.01G001480.v6.1	183	0	183
Soltu.DM.01G001500.v6.1	419	0	419
Soltu.DM.01G001520.v6.1	326	2	324
Soltu.DM.01G001530.v6.1	94	0	94
Soltu.DM.01G001540.v6.1	41	0	41
Soltu.DM.01G001550.v6.1	266	0	266
Soltu.DM.01G001560.v6.1	111	0	111
Soltu.DM.01G001570.v6.1	821	1	820
Soltu.DM.01G001580.v6.1	699	1	698
Soltu.DM.01G001590.v6.1	218	1	217
Soltu.DM.01G001600.v6.1	0	0	0
Soltu.DM.01G001610.v6.1	1	0	1
Soltu.DM.01G001620.v6.1	18	0	18
Soltu.DM.01G001640.v6.1	490	0	490
Soltu.DM.01G001650.v6.1	1752	5	1747
Soltu.DM.01G001660.v6.1	207	0	207
Soltu.DM.01G001670.v6.1	13	0	13
Soltu.DM.01G001680.v6.1	106	0	106
Soltu.DM.01G001690.v6.1	1381	0	1381
Soltu.DM.01G001730.v6.1	55	0	55
Soltu.DM.01G001760.v6.1	18	0	18
Soltu.DM.01G001770.v6.1	12	0	12
Soltu.DM.01G001790.v6.1	406	0	406
Soltu.DM.01G001800.v6.1	0	0	0
Soltu.DM.01G001810.v6.1	40	0	40
Soltu.DM.01G001820.v6.1	84	0	84
Soltu.DM.01G001830.v6.1	913	1	912
Soltu.DM.01G001850.v6.1	11	0	11
Soltu.DM.01G001860.v6.1	0	0	0
Soltu.DM.01G001870.v6.1	2	0	2
Soltu.DM.01G001880.v6.1	11	0	11
Soltu.DM.01G001890.v6.1	76	0	76
Soltu.DM.01G001900.v6.1	252	0	252
Soltu.DM.01G001910.v6.1	1668	1	1667
Soltu.DM.01G001920.v6.1	149	0	149
Soltu.DM.01G001930.v6.1	116	0	116
Soltu.DM.01G001940.v6.1	2	0	2
Soltu.DM.01G001950.v6.1	18	0	18
Soltu.DM.01G001970.v6.1	18	0	18
Soltu.DM.01G001980.v6.1	12	0	12
Soltu.DM.01G001990.v6.1	736	6	730
Soltu.DM.01G002000.v6.1	0	0	0
Soltu.DM.01G002010.v6.1	5	0	5
Soltu.DM.01G002020.v6.1	2	0	2
Soltu.DM.01G002050.v6.1	60	0	60
Soltu.DM.01G002060.v6.1	250	0	250
Soltu.DM.01G002070.v6.1	171	0	171
Soltu.DM.01G002080.v6.1	1294	2	1292
Soltu.DM.01G002090.v6.1	86	5	81
Soltu.DM.01G002140.v6.1	106	0	106
Soltu.DM.01G002150.v6.1	113	0	113
Soltu.DM.01G002180.v6.1	0	0	0
Soltu.DM.01G002190.v6.1	5	0	5
Soltu.DM.01G002210.v6.1	0	0	0
Soltu.DM.01G002220.v6.1	0	0	0
Soltu.DM.01G002230.v6.1	0	0	0
Soltu.DM.01G002240.v6.1	24	0	24
Soltu.DM.01G002270.v6.1	0	0	0
Soltu.DM.01G002280.v6.1	0	0	0
Soltu.DM.01G002290.v6.1	195	80	115
Soltu.DM.01G002310.v6.1	68	0	68
Soltu.DM.01G002330.v6.1	14	11	3
Soltu.DM.01G002340.v6.1	38	0	38
Soltu.DM.01G002350.v6.1	85	0	85
Soltu.DM.01G002360.v6.1	29	2	27
Soltu.DM.01G002370.v6.1	25	0	25
Soltu.DM.01G002380.v6.1	301	4	297
Soltu.DM.01G002390.v6.1	203	1	202
Soltu.DM.01G002400.v6.1	1667	0	1667
Soltu.DM.01G002430.v6.1	76	0	76
Soltu.DM.01G002470.v6.1	14	0	14
Soltu.DM.01G002490.v6.1	648	1	647
Soltu.DM.01G002500.v6.1	37	0	37
Soltu.DM.01G002510.v6.1	11	0	11
Soltu.DM.01G002520.v6.1	67	1	66
Soltu.DM.01G002530.v6.1	0	0	0
Soltu.DM.01G002540.v6.1	17	0	17
Soltu.DM.01G002550.v6.1	49	0	49
Soltu.DM.01G002560.v6.1	214	0	214
Soltu.DM.01G002580.v6.1	546	0	546
Soltu.DM.01G002590.v6.1	34	0	34
Soltu.DM.01G002600.v6.1	0	0	0
Soltu.DM.01G002610.v6.1	1420	0	1420
Soltu.DM.01G002650.v6.1	132	0	132
Soltu.DM.01G002660.v6.1	163	2	161
Soltu.DM.01G002670.v6.1	29	0	29
Soltu.DM.01G002680.v6.1	443	0	443
Soltu.DM.01G002690.v6.1	359	3	357
Soltu.DM.01G002710.v6.1	131	0	131
Soltu.DM.01G002720.v6.1	194	0	194
Soltu.DM.01G002830.v6.1	1	0	1
Soltu.DM.01G002840.v6.1	102	0	102
Soltu.DM.01G002850.v6.1	2349	3	2347
Soltu.DM.01G002900.v6.1	742	0	742
Soltu.DM.01G002910.v6.1	1071	1	1070
Soltu.DM.01G002920.v6.1	271	0	271
Soltu.DM.01G002930.v6.1	511	1	510
Soltu.DM.01G002940.v6.1	67	0	67
Soltu.DM.01G002950.v6.1	526	0	526
Soltu.DM.01G002970.v6.1	186	0	186
Soltu.DM.01G002980.v6.1	27	0	27
Soltu.DM.01G002990.v6.1	15	0	15
Soltu.DM.01G003000.v6.1	67	0	67
Soltu.DM.01G003010.v6.1	5	0	5
Soltu.DM.01G003040.v6.1	946	4	942
Soltu.DM.01G003050.v6.1	65	0	65
Soltu.DM.01G003080.v6.1	51	0	51
Soltu.DM.01G003090.v6.1	27	0	27
Soltu.DM.01G003110.v6.1	12	0	12
Soltu.DM.01G003120.v6.1	551	0	551
Soltu.DM.01G003130.v6.1	404	0	404
Soltu.DM.01G003140.v6.1	96	0	96
Soltu.DM.01G003160.v6.1	35	26	9
Soltu.DM.01G003180.v6.1	38	0	38
Soltu.DM.01G003190.v6.1	22	0	22
Soltu.DM.01G003200.v6.1	0	0	0
Soltu.DM.01G003220.v6.1	126	0	126
Soltu.DM.01G003250.v6.1	1968	2	1966
Soltu.DM.01G003260.v6.1	23	0	23
Soltu.DM.01G003270.v6.1	189	0	189
Soltu.DM.01G003280.v6.1	357	0	357
Soltu.DM.01G003290.v6.1	7	0	7
Soltu.DM.01G003300.v6.1	117	0	117
Soltu.DM.01G003320.v6.1	468	1	467
Soltu.DM.01G003330.v6.1	194	1	193
Soltu.DM.01G003350.v6.1	294	0	294
Soltu.DM.01G003360.v6.1	15	0	15
Soltu.DM.01G003420.v6.1	5	0	5
Soltu.DM.01G003430.v6.1	10	0	10
Soltu.DM.01G003440.v6.1	189	0	189
Soltu.DM.01G003470.v6.1	20	0	20
Soltu.DM.01G003490.v6.1	113	0	113
Soltu.DM.01G003500.v6.1	7	0	7
Soltu.DM.01G003510.v6.1	144	3	141
Soltu.DM.01G003520.v6.1	1651	1	1650
Soltu.DM.01G003540.v6.1	223	0	223
Soltu.DM.01G003550.v6.1	595	1	595
Soltu.DM.01G003570.v6.1	10	0	10
Soltu.DM.01G003580.v6.1	133	0	133
Soltu.DM.01G003590.v6.1	1235	3	1232
Soltu.DM.01G003620.v6.1	386	0	386
Soltu.DM.01G003630.v6.1	2820	2	2818
Soltu.DM.01G003660.v6.1	124	0	124
Soltu.DM.01G003670.v6.1	279	0	279
Soltu.DM.01G003690.v6.1	167	1	166
Soltu.DM.01G003700.v6.1	0	0	0
Soltu.DM.01G003710.v6.1	372	2	371
Soltu.DM.01G003720.v6.1	76	0	76
Soltu.DM.01G003830.v6.1	102	1	101
Soltu.DM.01G003840.v6.1	62	0	62
Soltu.DM.01G003850.v6.1	181	0	181
Soltu.DM.01G003860.v6.1	636	0	636
Soltu.DM.01G003870.v6.1	122	0	122
Soltu.DM.01G003880.v6.1	0	0	0
Soltu.DM.01G003890.v6.1	702	0	702
Soltu.DM.01G003900.v6.1	88	0	88
Soltu.DM.01G003910.v6.1	135	1	134
Soltu.DM.01G003960.v6.1	305	0	305
Soltu.DM.01G003970.v6.1	623	0	623
Soltu.DM.01G004100.v6.1	1	0	1
Soltu.DM.01G004150.v6.1	1	0	1
Soltu.DM.01G004170.v6.1	0	0	0
Soltu.DM.01G004200.v6.1	0	0	0
Soltu.DM.01G004220.v6.1	4	0	4
Soltu.DM.01G004330.v6.1	0	0	0
Soltu.DM.01G004340.v6.1	1	0	1
Soltu.DM.01G004410.v6.1	3	0	3
Soltu.DM.01G004540.v6.1	0	0	0
Soltu.DM.01G004560.v6.1	17	0	17
Soltu.DM.01G004570.v6.1	314	0	314
Soltu.DM.01G004620.v6.1	93	0	93
Soltu.DM.01G004650.v6.1	194	0	194
Soltu.DM.01G004710.v6.1	3	0	3
Soltu.DM.01G004730.v6.1	10	0	10
Soltu.DM.01G004740.v6.1	5	0	5
Soltu.DM.01G004780.v6.1	23	0	23
Soltu.DM.01G004800.v6.1	2	0	2
Soltu.DM.01G004820.v6.1	23	0	23
Soltu.DM.01G004830.v6.1	9	0	9
Soltu.DM.01G004840.v6.1	0	0	0
Soltu.DM.01G004860.v6.1	5	0	5
Soltu.DM.01G004960.v6.1	8	0	8
Soltu.DM.01G004980.v6.1	5	0	5
Soltu.DM.01G004990.v6.1	1	0	1
Soltu.DM.01G005000.v6.1	622	3	619
Soltu.DM.01G005010.v6.1	612	0	613
Soltu.DM.01G005030.v6.1	102	0	102
Soltu.DM.01G005050.v6.1	212	0	212
Soltu.DM.01G005060.v6.1	206	0	206
Soltu.DM.01G005140.v6.1	96	1	96
Soltu.DM.01G005170.v6.1	3	0	3
Soltu.DM.01G005180.v6.1	18	0	18
Soltu.DM.01G005230.v6.1	2	0	2
Soltu.DM.01G005240.v6.1	22	0	22
Soltu.DM.01G005270.v6.1	6	0	6
Soltu.DM.01G005290.v6.1	17	2	15
Soltu.DM.01G005330.v6.1	10	0	10
Soltu.DM.01G005350.v6.1	2	0	2
Soltu.DM.01G005360.v6.1	27	0	27
Soltu.DM.01G005380.v6.1	20	0	20
Soltu.DM.01G005390.v6.1	229	1	228
Soltu.DM.01G005400.v6.1	75	1	74
Soltu.DM.01G005430.v6.1	19	0	19
Soltu.DM.01G005480.v6.1	6	0	6
Soltu.DM.01G005490.v6.1	93	0	93
Soltu.DM.01G005530.v6.1	198	0	198
Soltu.DM.01G005560.v6.1	123	0	123
Soltu.DM.01G005570.v6.1	538	0	538
Soltu.DM.01G005580.v6.1	792	1	791
Soltu.DM.01G005590.v6.1	197	1	196
Soltu.DM.01G005600.v6.1	112	0	112
Soltu.DM.01G005630.v6.1	328	0	328
Soltu.DM.01G005640.v6.1	93	0	93
Soltu.DM.01G005650.v6.1	244	1	243
Soltu.DM.01G005660.v6.1	532	0	532
Soltu.DM.01G005680.v6.1	0	0	0
Soltu.DM.01G005770.v6.1	23	0	23
Soltu.DM.01G005780.v6.1	32	0	32
Soltu.DM.01G005790.v6.1	104	0	104
Soltu.DM.01G005800.v6.1	215	2	213
Soltu.DM.01G005810.v6.1	273	0	273
Soltu.DM.01G005820.v6.1	25	0	25
Soltu.DM.01G005840.v6.1	1531	0	1531
Soltu.DM.01G005850.v6.1	5155	6	5149
Soltu.DM.01G005860.v6.1	3550	3	3547
Soltu.DM.01G005870.v6.1	60	0	60
Soltu.DM.01G005880.v6.1	108	2	106
Soltu.DM.01G005890.v6.1	594	1	593
Soltu.DM.01G005900.v6.1	141	0	141
Soltu.DM.01G005910.v6.1	949	1	948
Soltu.DM.01G005920.v6.1	293	0	293
Soltu.DM.01G005930.v6.1	0	0	0
Soltu.DM.01G005940.v6.1	484	0	484
Soltu.DM.01G005950.v6.1	816	0	816
Soltu.DM.01G005960.v6.1	157	0	157
Soltu.DM.01G005970.v6.1	345	0	345
Soltu.DM.01G005980.v6.1	1743	3	1740
Soltu.DM.01G006010.v6.1	453	0	453
Soltu.DM.01G006090.v6.1	92	1	91
Soltu.DM.01G006190.v6.1	30	0	30
Soltu.DM.01G006200.v6.1	1	0	1
Soltu.DM.01G006210.v6.1	1535	1	1534
Soltu.DM.01G006220.v6.1	630	0	630
Soltu.DM.01G006240.v6.1	2	0	2
Soltu.DM.01G006260.v6.1	0	0	0
Soltu.DM.01G006270.v6.1	325	0	325
Soltu.DM.01G006310.v6.1	136	0	136
Soltu.DM.01G006320.v6.1	3	0	3
Soltu.DM.01G006330.v6.1	101	1	100
Soltu.DM.01G006340.v6.1	139	0	139
Soltu.DM.01G006360.v6.1	115	0	115
Soltu.DM.01G006380.v6.1	242	0	242
Soltu.DM.01G006390.v6.1	148	0	148
Soltu.DM.01G006400.v6.1	404	0	404
Soltu.DM.01G006440.v6.1	0	0	0
Soltu.DM.01G006490.v6.1	27	0	27
Soltu.DM.01G006500.v6.1	7	0	7
Soltu.DM.01G006540.v6.1	385	0	385
Soltu.DM.01G006550.v6.1	0	0	0
Soltu.DM.01G006570.v6.1	10	0	10
Soltu.DM.01G006640.v6.1	5	0	5
Soltu.DM.01G006670.v6.1	9	1	8
Soltu.DM.01G006710.v6.1	0	0	0
Soltu.DM.01G006740.v6.1	6	0	6
Soltu.DM.01G006780.v6.1	1608	2	1606
Soltu.DM.01G006820.v6.1	25	0	25
Soltu.DM.01G006830.v6.1	146	0	146
Soltu.DM.01G006840.v6.1	4	0	4
Soltu.DM.01G006850.v6.1	9	0	9
Soltu.DM.01G006880.v6.1	0	0	0
Soltu.DM.01G006920.v6.1	5	0	5
Soltu.DM.01G006950.v6.1	454	0	454
Soltu.DM.01G006960.v6.1	25	0	25
Soltu.DM.01G006990.v6.1	0	0	0
Soltu.DM.01G007030.v6.1	0	0	0
Soltu.DM.01G007070.v6.1	7	0	7
Soltu.DM.01G007080.v6.1	371	0	371
Soltu.DM.01G007090.v6.1	178	0	178
Soltu.DM.01G007150.v6.1	450	3	447
Soltu.DM.01G007170.v6.1	38	0	38
Soltu.DM.01G007180.v6.1	33	0	33
Soltu.DM.01G007220.v6.1	43	1	42
Soltu.DM.01G007230.v6.1	887	1	886
Soltu.DM.01G007240.v6.1	65	0	65
Soltu.DM.01G007250.v6.1	6	0	6
Soltu.DM.01G007260.v6.1	296	0	296
Soltu.DM.01G007270.v6.1	8	0	8
Soltu.DM.01G007280.v6.1	634	0	634
Soltu.DM.01G007410.v6.1	109	0	109
Soltu.DM.01G007500.v6.1	3263	1	3262
Soltu.DM.01G007520.v6.1	0	0	0
Soltu.DM.01G007550.v6.1	0	0	0
Soltu.DM.01G007570.v6.1	0	0	0
Soltu.DM.01G007580.v6.1	0	0	0
Soltu.DM.01G007600.v6.1	0	0	0
Soltu.DM.01G007610.v6.1	0	0	0
Soltu.DM.01G007620.v6.1	71	0	71
Soltu.DM.01G007630.v6.1	2	0	2
Soltu.DM.01G007680.v6.1	298	0	298
Soltu.DM.01G007690.v6.1	603	0	603
Soltu.DM.01G007730.v6.1	7	0	7
Soltu.DM.01G007750.v6.1	389	0	389
Soltu.DM.01G007760.v6.1	64	1	63
Soltu.DM.01G007770.v6.1	96	1	95
Soltu.DM.01G007800.v6.1	46	1	45
Soltu.DM.01G007940.v6.1	3	0	3
Soltu.DM.01G008020.v6.1	57	1	56
Soltu.DM.01G008040.v6.1	80	0	80
Soltu.DM.01G008050.v6.1	0	0	0
Soltu.DM.01G008060.v6.1	53	0	53
Soltu.DM.01G008150.v6.1	9	0	9
Soltu.DM.01G008160.v6.1	136	0	136
Soltu.DM.01G008180.v6.1	261	0	261
Soltu.DM.01G008240.v6.1	0	0	0
Soltu.DM.01G008270.v6.1	66	0	66
Soltu.DM.01G008280.v6.1	3	1	2
Soltu.DM.01G008300.v6.1	3	0	3
Soltu.DM.01G008310.v6.1	12	0	12
Soltu.DM.01G008330.v6.1	2	0	2
Soltu.DM.01G008470.v6.1	85	0	85
Soltu.DM.01G008480.v6.1	1217	3	1214
Soltu.DM.01G008490.v6.1	1183	1	1182
Soltu.DM.01G008550.v6.1	0	0	0
Soltu.DM.01G008560.v6.1	0	0	0
Soltu.DM.01G008570.v6.1	0	0	0
Soltu.DM.01G008580.v6.1	0	0	0
Soltu.DM.01G008840.v6.1	9	0	9
Soltu.DM.01G008850.v6.1	432	1	431
Soltu.DM.01G008900.v6.1	198	0	198
Soltu.DM.01G009110.v6.1	588	0	588
Soltu.DM.01G009130.v6.1	408	0	408
Soltu.DM.01G009140.v6.1	56	0	56
Soltu.DM.01G009150.v6.1	1	0	1
Soltu.DM.01G009170.v6.1	1204	0	1204
Soltu.DM.01G009200.v6.1	14	0	14
Soltu.DM.01G009210.v6.1	171	0	171
Soltu.DM.01G009220.v6.1	0	0	0
Soltu.DM.01G009230.v6.1	4	0	4
Soltu.DM.01G009280.v6.1	683	0	683
Soltu.DM.01G009290.v6.1	0	0	0
Soltu.DM.01G009300.v6.1	8	0	8
Soltu.DM.01G009310.v6.1	1	0	1
Soltu.DM.01G009340.v6.1	7900	4	7896
Soltu.DM.01G009360.v6.1	472	2	470
Soltu.DM.01G009380.v6.1	0	0	0
Soltu.DM.01G009390.v6.1	587	31	562
Soltu.DM.01G009400.v6.1	393	2	397
Soltu.DM.01G009410.v6.1	394	0	394
Soltu.DM.01G009860.v6.1	66	0	66
Soltu.DM.01G009870.v6.1	281	0	281
Soltu.DM.01G009900.v6.1	158	0	158
Soltu.DM.01G009920.v6.1	398	0	398
Soltu.DM.01G009930.v6.1	67	1	66
Soltu.DM.01G009960.v6.1	0	0	0
Soltu.DM.01G009970.v6.1	10	0	10
Soltu.DM.01G009990.v6.1	80	0	80
Soltu.DM.01G010010.v6.1	133	1	132
Soltu.DM.01G010020.v6.1	51	0	51
Soltu.DM.01G010050.v6.1	57	0	57
Soltu.DM.01G010080.v6.1	1694	1	1693
Soltu.DM.01G010100.v6.1	120	0	120
Soltu.DM.01G010110.v6.1	137	0	137
Soltu.DM.01G010230.v6.1	47	0	47
Soltu.DM.01G010360.v6.1	382	0	382
Soltu.DM.01G010370.v6.1	187	0	187
Soltu.DM.01G010500.v6.1	0	0	0
Soltu.DM.01G010560.v6.1	0	0	0
Soltu.DM.01G010580.v6.1	125	0	125
Soltu.DM.01G010660.v6.1	0	0	0
Soltu.DM.01G010690.v6.1	0	0	0
Soltu.DM.01G010720.v6.1	2	0	2
Soltu.DM.01G010740.v6.1	394	0	394
Soltu.DM.01G010750.v6.1	5046	2	5044
Soltu.DM.01G010820.v6.1	47	0	47
Soltu.DM.01G011130.v6.1	6	0	6
Soltu.DM.01G011150.v6.1	40	0	40
Soltu.DM.01G011160.v6.1	50	0	50
Soltu.DM.01G011170.v6.1	202	0	202
Soltu.DM.01G011420.v6.1	102	0	102
Soltu.DM.01G011430.v6.1	191	0	191
Soltu.DM.01G011440.v6.1	44	0	44
Soltu.DM.01G011500.v6.1	594	0	594
Soltu.DM.01G011520.v6.1	0	0	0
Soltu.DM.01G011750.v6.1	67	0	67
Soltu.DM.01G012180.v6.1	2	0	2
Soltu.DM.01G012470.v6.1	14	0	14
Soltu.DM.01G012570.v6.1	5	0	5
Soltu.DM.01G012660.v6.1	1	0	1
Soltu.DM.01G012720.v6.1	5	2	3
Soltu.DM.01G012740.v6.1	14	0	14
Soltu.DM.01G012750.v6.1	6	0	6
Soltu.DM.01G012790.v6.1	2	0	2
Soltu.DM.01G012810.v6.1	1	0	1
Soltu.DM.01G012820.v6.1	580	1	579
Soltu.DM.01G012830.v6.1	53	0	53
Soltu.DM.01G013250.v6.1	8	0	8
Soltu.DM.01G013260.v6.1	85	0	85
Soltu.DM.01G013350.v6.1	7	0	7
Soltu.DM.01G013400.v6.1	50	0	50
Soltu.DM.01G013440.v6.1	119	0	119
Soltu.DM.01G013460.v6.1	783	0	783
Soltu.DM.01G013530.v6.1	61	1	60
Soltu.DM.01G013550.v6.1	6	0	6
Soltu.DM.01G013660.v6.1	130	0	130
Soltu.DM.01G013670.v6.1	1586	7	1579
Soltu.DM.01G013720.v6.1	1	0	1
Soltu.DM.01G013770.v6.1	6	0	6
Soltu.DM.01G013850.v6.1	25	0	25
Soltu.DM.01G013980.v6.1	103	0	103
Soltu.DM.01G014290.v6.1	9	2	7
Soltu.DM.01G014430.v6.1	61	0	61
Soltu.DM.01G014440.v6.1	44	0	44
